Update in progress. It might take a while.,Mise à jour en cours. Ça peut prendre un moment.,
Update latest price in all BOMs,Mettre à jour le prix le plus récent dans toutes les nomenclatures,
Update rate as per last purchase,Taux de mise à jour selon le dernier achat,
Update stock must be enable for the purchase invoice {0},La mise à jour du stock doit être activée pour la facture d'achat {0},
Update,Mettre à jour,
Updated via 'Time Log',Mis à jour via 'Feuilles de temps',
Updating Variants...,Mise à jour des variantes,
Upload Attendance,Outil de chargement de présences,
Upload HTML,Charger HTML,
Upload New Bank Transactions,Télécharger de nouvelles transactions bancaires,
Upload XML Invoices,Télécharger des facture XML,
"Upload a bank statement, link or reconcile a bank account","Télécharger un relevé bancaire, lier ou rapprocher un compte bancaire",
Upload a csv/xlsx statement,Télécharger un relevé en csv/xlsx,
Upload a statement,Télécharger un relevé bancaire,
Upload an ofx statement,Télécharger un relevé en ofx,
Upload failed,Le téléchargement a échoué,
Upload file,Télécharger un fichier,
Upload your letter head (Keep it web friendly as 900px by 100px),Téléchargez votre en-tête de lettre (Compatible web en 900px par 100px),
Upload your letter head and logo. (you can edit them later).,Charger votre en-tête et logo. (vous pouvez les modifier ultérieurement).,
Upload {0} files,Télécharger {0} fichiers,
Uploaded successfully,Téléchargement réussi,
Uploading {0} of {1},Téléchargement de {0} sur {1},
Upper Income,Revenu Élevé,
Urgent,Urgent,
Use Custom Cash Flow Format,Utiliser le format de flux de trésorerie personnalisé,
Use Google Maps Direction API to calculate estimated arrival times,Utiliser l'API Google Maps Direction pour calculer l'arrivée estimée,
Use Google Maps Direction API to optimize route,Utiliser l'API Google Maps Direction pour optimiser l'itinéraire,
Use Multi-Level BOM,Utiliser une nomenclature à plusieurs niveaux,
Use Naming Series,Utiliser la série de noms,
Use Payment Gateway Lifecycle,Suivre le cycle de facturation de la passerelle de paiement,
Use Sandbox,Utiliser la sandbox,
Use a name that is different from previous project name,Utilisez un nom différent du nom du précédent projet,
Use for Shopping Cart,Utiliser pour le Panier,
Use this field to render any custom HTML in the section.,Utiliser ce champ pour afficher du code HTML personnalisé,
Used Leaves,Congés utilisés,
Used for Production Plan,Utilisé pour Plan de Production,
Used for item bookings synchronization with Google Calendar,Utilisé pour la synchronisation des réservations d'articles avec Google Agenda,
Used for slots calculation.<br>Please add an UOM conversion factor between each UOM used in booked items and this UOM.,Utilisé pour le calcul de créneaux.<br>Veuillez ajouter un facteur de conversion d'unité de mesure entre chaque unité de mesure utilisée pour les réservations d'articles et cette unité de mesure.,
Used,Utilisations,
User Details,Détails utilisateurs,
User ID not set for Employee {0},ID de l'Utilisateur non défini pour l'Employé {0},
User ID,ID Utilisateur,
User Remark,Remarques,
User Resolution Time,Durée de résolution pour l'utilisateur,
User has not applied rule on the invoice {0},L'utilisateur n'a pas appliqué de règle de prix sur la facture {0},
User linked with this booking.,Utilisateur lié avec cette réservation.,
User must always select,L'utilisateur doit toujours sélectionner,
User {0} does not exist,Utilisateur {0} n'existe pas,
User {0} doesn't have any default POS Profile. Check Default at Row {1} for this User.,L'utilisateur {0} n'a aucun profil POS par défaut. Vérifiez par défaut à la ligne {1} pour cet utilisateur.,
User {0} is already assigned to Employee {1},Utilisateur {0} est déjà attribué à l'Employé {1},
User {0} is disabled,Utilisateur {0} est désactivé,
User,Utilisateur,
Users and Permissions,Utilisateurs et Autorisations,
Users who can approve a specific employee's leave applications,Utilisateurs pouvant approver certaines demandes congés spécifiques,
Users with this role are allowed to set frozen accounts and create / modify accounting entries against frozen accounts,Les utilisateurs ayant ce rôle sont autorisés à définir les comptes gelés et à créer / modifier des écritures comptables sur des comptes gelés,
Users,Utilisateurs,
Uses,Usage,
Utilities,Utilitaires,
Utility Expenses,Frais de Services d'Utilité Publique,
Vacancies cannot be lower than the current openings,Les postes ouverts ne peuvent pas être moins nombreux que les offres actuelles,
Vacancies,Postes vacants,
Valid From Date must be lesser than Valid Upto Date.,La date de début de validité doit être inférieure à la date de mise en service valide.,
Valid From Time must be lesser than Valid Upto Time.,La date de début de validité doit être inférieure à la date de fin de validité,
Valid From ,Valide à partir du,
Valid From date not in Fiscal Year {0},La date de début de validité n'est pas dans l'exercice fiscal {0},
Valid From,Valide à partir du,
Valid Till,Valable jusqu'au,
Valid Upto ,Valide jusqu'au,
Valid Upto date cannot be before Valid From date,La date de fin de validité ne peut pas être avant la date de début de validité,
Valid Upto date not in Fiscal Year {0},La date de fin de validité n'est pas dans l'exercice fiscal {0},
Valid Upto,Valide jusqu'au,
Valid for Countries,Valable pour les Pays,
Valid from and valid upto fields are mandatory for the cumulative,Les champs 'Valide à partir de' et 'Valide jusqu'au' sont obligatoire pour l'option 'Est cumulatif',
Valid from date must be less than valid upto date,Le champ 'Valide à partir de' doit être inférieur au champ Valide jusqu'au',
Valid till Date cannot be before Transaction Date,La date de validité ne peut pas être avant la date de transaction,
Valid till date cannot be before transaction date,La date de validité ne peut pas être avant la date de transaction,
Validate Applied Rule,Valider la règle appliquée,
Validate Attendance,Valider la présence,
Validate Selling Price for Item against Purchase Rate or Valuation Rate,Valider le prix de vente de l'article par rapport au prix d'achat ou au taux de valorisation,
Validating Employee Attendance...,Validation de la présence de l'employé...,
Validity Details,Détails de validité,
Validity and Usage,Validité et utilisation,
Validity in Days,Validité en Jours,
Validity period of this quotation has ended.,La période de validité de ce devis a pris fin.,
Validity,Validité,
Valuation Method,Méthode de valorisation,
Valuation Rate Missing,Taux de valorisation manquant,
"Valuation Rate for the Item {0}, is required to do accounting entries for {1} {2}.",Le taux de valorisation de l'article {0} est nécessaire pour saisir les écriture comptables pour {0} {1},
Valuation Rate is mandatory if Opening Stock entered,Le Taux de valorisation est obligatoire si un Stock Initial est entré,
Valuation Rate required for Item {0} at row {1},Le taux de valorisation est requis pour l'article {0} à la ligne {1},
Valuation Rate,Taux de valorisation,
Valuation and Total,Valorisation et total,
"Valuation rate not found for the Item {0}, which is required to do accounting entries for {1} {2}. If the item is transacting as a zero valuation rate item in the {1}, please mention that in the {1} Item table. Otherwise, please create an incoming stock transaction for the item or mention valuation rate in the Item record, and then try submiting / cancelling this entry.","Taux de valorisation introuvable pour l'article {0}. Celui-ci est requis pour les écritures comptables de {1} {2}. Si l'article doit avoir un taux de valorisation égal à zéro pour la transaction {1}, veuillez l'indiquer dans la table d'articles {1}. Sinon, veuillez créer un écriture de stock pour l'article et indiquer un taux de valorisation dans les données de l'article, et essayez ensuite de soumettre/annuler cette écriture.",
Valuation type charges can not be marked as Inclusive,Les charges de type Valorisation ne peuvent pas avoir de taxe incluse dans leur prix,
Valuation type charges can not marked as Inclusive,Frais de type valorisation ne peuvent pas être marqués comme inclus,
Valuation,Valorisation,
Value / Description,Valeur / Description,
Value After Depreciation,Valeur Après Amortissement,
Value Or Qty,Valeur ou Qté,
Value Proposition,Proposition de valeur,
Value for Attribute {0} must be within the range of {1} to {2} in the increments of {3} for Item {4},Valeur pour l'attribut {0} doit être dans la gamme de {1} à {2} dans les incréments de {3} pour le poste {4},
Value missing,Valeur manquante,
Value must be between {0} and {1},La valeur doit être entre {0} et {1},
Value or Qty,Valeur ou Qté,
Value,Valeur,
Values Changed,Valeurs modifiées,
Values Out Of Sync,Valeurs non synchronisées,
"Values of exempt, nil rated and non-GST inward supplies","Valeurs exemptées, à taux nul et fournitures entrantes non-GST",
Varaiance ,Varaiance,
Variable Based On Taxable Salary,Variable basée sur le salaire imposable,
Variable Name,Nom de la Variable,
Variable,Variable,
Variables,Variables,
Variance ({}),Variance ({}),
Variance ,Variance,
Variance,Variance,
Variant Attribute Error,Erreur d'attributs de variante,
Variant Attributes,Attributs Variant,
Variant BOM,Nomenclature variante,
Variant Based On cannot be changed,Le champ 'Variante de' ne peut pas être modifié,
Variant Based On,Variante Basée Sur,
Variant Details Report,Rapport détaillé des variantes,
Variant Field,Champ de Variante,
Variant Item,Article variante,
Variant Items,Articles variantes,
Variant Of,Variante De,
Variant creation has been queued.,La création de variantes a été placée en file d'attente.,
Variant of,Variante de,
Variant,Variante,
Variants,Variantes,
Vegetarian,Végétarien,
Vehicle Date,Date du Véhicule,
Vehicle Expenses,Frais de Véhicule,
Vehicle Log,Journal du véhicule,
Vehicle No,N° du Véhicule,
Vehicle Number,Numéro de Véhicule,
Vehicle Service,Entretien du Véhicule,
Vehicle Type is required if Mode of Transport is Road,Le type de véhicule est obligatoire si le mode de transport est la route,
Vehicle Type,Type de véhicule,
Vehicle Value,Valeur du Véhicule,
Vehicle,Véhicule,
Vendor Name,Nom du fournisseur,
Venture Capital,Capital Risque,
Venue Manager,Gestionnaire du lieu,
Venue Settings,Paramètres du lieu,
Venue,Lieu,
Verified By,Vérifié Par,
Verify Email,Vérification de l'email,
Via Customer Portal,Via le portail client,
View Chart of Accounts,Voir le plan comptable,
View Form,Voir le formulaire,
View Leads,Voir Prospects,
View Ledger,Grand livre,
View Now,Voir Maintenant,
View Orders,Afficher les commandes,
View Type,Type de vue,
View all issues from {0},Voir tous les tickets de {0},
View attachments,Voir les pièces jointes,
View call log,Voir le journal de l'appel,
View in Cart,Voir le panier,
View invoices,Voir les factures,
View,Voir,
Visit report for maintenance call.,Rapport de visite pour appel de maintenance,
Visit the forums,Visitez les forums,
Visited,Visite effectuée,
Voice,Voix,
Volunteer,Bénévole,
Voucher #,Référence #,
Voucher Detail No,Détail de la Référence N°,
Voucher No,N° de référence,
Voucher Type,Type de Référence,
Vouchers,Références,
WIP Warehouse,Entrepôt (Travaux en Cours),
Wages per hour,Salaires par heure,
Wages,Salaires,
Walk In,Spontané,
Warehouse Contact Info,Info de Contact de l'Entrepôt,
Warehouse Detail,Détail de l'Entrepôt,
Warehouse Name,Nom de l'Entrepôt,
Warehouse Type,Type d'entrepôt,
Warehouse and Reference,Entrepôt et Référence,
Warehouse can not be deleted as stock ledger entry exists for this warehouse.,L'entrepôt ne peut pas être supprimé car une écriture existe dans le Livre d'Inventaire pour cet entrepôt.,
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,L'entrepôt ne peut être modifié que via Écriture de stock / Bon de livraison / Reçu d'Achat,
Warehouse cannot be changed for Serial No.,L'entrepôt ne peut être modifié pour le N° de série,
Warehouse for row {0} does not match Material Request,L'entrepôt à la ligne {0} ne correspond pas à la demande de matériel,
Warehouse is mandatory for stock Item {0} in row {1},L’entrepôt est obligatoire pour l'Article du stock {0} dans la ligne {1},
Warehouse is mandatory,L'entrepôt est obligatoire,
Warehouse not found against the account {0},Entrepôt non trouvé pour le compte {0},
Warehouse not found in the system,L'entrepôt n'a pas été trouvé dans le système,
"Warehouse required at Row No {0}, please set default warehouse for the item {1} for the company {2}",Entrepôt requis à la ligne n ° {0}. Veuillez définir un entrepôt par défaut pour l'article {1} et la société {2},
Warehouse required for stock Item {0},L’entrepôt est obligatoire pour l'article du stock {0},
Warehouse where you are maintaining stock of rejected items,L'entrepôt où vous conservez le stock d'objets refusés,
Warehouse wise Item Balance Age and Value,Solde de l'âge et de la valeur des articles par entrepôt,
Warehouse wise Stock Value,Valeur du stock par entrepôt,
Warehouse {0} can not be deleted as quantity exists for Item {1},L'entrepôt {0} ne peut pas être supprimé car il existe une quantité pour l'Article {1},
Warehouse {0} does not belong to company {1},L'entrepôt {0} n'appartient pas à la société {1},
Warehouse {0} does not exist,L'entrepôt {0} n'existe pas,
"Warehouse {0} is not linked to any account, please mention the account in  the warehouse record or set default inventory account in company {1}.","L'Entrepôt {0} n'est lié à aucun compte, veuillez mentionner ce compte dans la fiche de l'Entrepôt ou définir un compte d'Entrepôt par défaut dans la Société {1}.",
Warehouse,Entrepôt,
Warehouses with child nodes cannot be converted to ledger,Les entrepôts avec nœuds enfants ne peuvent pas être convertis en livre,
Warehouses with existing transaction can not be converted to group.,Les entrepôts avec des transactions existantes ne peuvent pas être convertis en groupe.,
Warehouses with existing transaction can not be converted to ledger.,Les entrepôts avec des transactions existantes ne peuvent pas être convertis en livre.,
Warehouses,Entrepôts,
Warn POs,Avertir lors de Bons de Commande,
Warn Purchase Orders,Avertir lors de Bons de Commande,
Warn RFQs,Avertir lors des Appels d'Offres,
Warn for new Purchase Orders,Avertir lors des nouveaux Bons de Commande,
Warn for new Request for Quotations,Avertir lors d'une nouvelle Demande de Devis,
Warn,Avertir,
Warning: Another {0} # {1} exists against stock entry {2},Attention : Un autre {0} {1} # existe pour l'écriture de stock {2},
Warning: Invalid SSL certificate on attachment {0},Attention : certificat SSL non valide sur la pièce jointe {0},
Warning: Invalid attachment {0},Attention: Pièce jointe {0} invalide,
Warning: Leave application contains following block dates,Attention : la demande de congé contient les dates bloquées suivantes,
Warning: Material Requested Qty is less than Minimum Order Qty,Attention : La Quantité de Matériel Commandé est inférieure à la Qté Minimum de Commande,
Warning: Sales Order {0} already exists against Customer's Purchase Order {1},Attention : La Commande Client {0} existe déjà pour la commande fournisseur du Client {1},
Warning: System will not check overbilling since amount for Item {0} in {1} is zero,Attention : Le système ne vérifie pas la surfacturation car le montant pour l'Article {0} dans {1} est nul,
Warning: The transaction date is different from the subscription current invoice end.,Attention: La date de transaction est différente de la date de fin de la période de facturation en cours.,
Warning: The transaction date is different from the subscription current invoice start.,Attention: La date de la transaction est différente de la date de début de la période de facturation en cours.,
Warning,Attention,
Warranty / AMC Details,Garantie / Détails AMC,
Warranty / AMC Status,Garantie / Statut AMC,
Warranty Claim against Serial No.,Réclamation de Garantie pour le N° de série.,
Warranty Claim,Réclamation de Garantie,
Warranty Expiry Date,Date d'Expiration de la Garantie,
Warranty Period (Days),Période de Garantie (Jours),
Warranty Period (in days),Période de Garantie (en jours),
Warranty,Garantie,
We're here to help!,Nous sommes là pour vous aider!,
We're here to help,Nous sommes là pour vous aider,
Web Link,Lien web,
Webhook ID,ID du webhook,
Webhook Secret Key,Clé secrète du Webhook,
Webhooks Details,Détails des webhooks,
Webhooks Secret,Secret Webhooks,
Webhooks,Webhooks,
Website Attribute,Attribut du site web,
Website Content,Description du site web,
Website Description,Description du Site Web,
Website Filter Field,Champ filter du site web,
Website Image should be a public file or website URL,L'Image du Site Web doit être un fichier public ou l'URL d'un site web,
Website Image {0} attached to Item {1} cannot be found,Image pour le Site Web {0} attachée à l'Article {1} ne peut pas être trouvée,
Website Image,Image du site web,
Website Item Group,Groupe d'articles du Site Web,
Website Item Groups,Groupes d'Articles du Site Web,
Website Listing,Liste du site Web,
Website Manager,Responsable du site web,
Website Settings,Paramètres du site web,
Website Specifications,Spécifications du Site Web,
Website Warehouse,Entrepôt du Site Seb,
Website and portal,Site web et portail,
Website,Site web,
Wednesday,Mercredi,
Week,Semaine,
Weekday,Jour de la semaine,
Weekly Off,Jours de congé hebdomadaire,
Weekly,Hebdomadaire,
Weight Per Unit,Poids par unité,
Weight UOM,Unité de mesure de Poids,
"Weight is mentioned,\nPlease mention ""Weight UOM"" too","Poids est mentionné,\nVeuillez aussi mentionner ""Unité de mesure de Poids""",
Weight,Poids,
Weightage (%),Poids (%),
Weightage,Poids,
Weighting Function,Fonction de Pondération,
Welcome email sent,Email de bienvenue envoyé,
Welcome to {0},Bienvenue sur {0},
What do you need help with?,Vous avez besoin d'aide,
What does it do?,Description de l'activité,
Wheels,Roues,
Where manufacturing operations are carried.,Là où les opérations de production sont réalisées.,
"While creating account for child Company {0}, parent account {1} not found. Please create the parent account in corresponding COA",Compte parent {1} introuvable lors de la création du compte pour la filiale {0}. Veuillez créer le compte parent dans le plan de compte correspondant.,
White,Blanc,
Widowed,Veuf,
Width of amount in word,Largeur du montant en toutes lettres,
Will also apply for variants unless overrridden,S'appliquera également pour des variantes sauf si remplacé,
Will also apply for variants,S'appliquera également pour les variantes,
Will be selected by default in all transactions linked with this company.,Sera sélectionné par défaut dans toutes les transactions liées à cette société.,
Wire Transfer,Virement,
With Items,Avec Articles,
With Operations,Avec des Opérations,
Won Opportunities,Opportunités gagnées,
Won Opportunity (Last 1 Month),Opportunités gagnées (30 jours glissants),
WooCommerce Products,Produits WooCommerce,
Woocommerce Server URL,URL du Serveur Woocommerce,
Woocommerce Settings,Paramètres Woocommerce,
Work Done,Travaux Effectués,
Work End Date,Date de fin du travail,
Work From Date,Date de début du travail,
Work From Home,Télétravail,
Work In Progress Warehouse,Entrepôt de travaux en cours,
Work In Progress,Travaux en cours,
Work Order Analysis,Analyse des ordres de travail,
Work Order Item,Article d'ordre de travail,
Work Order Operation,Opération d'ordre de travail,
Work Order Qty Analysis,Analyse des quantités dans les ordres de travail,
Work Order Qty,Qté de l'ordre de travail,
Work Order Stock Report,Stock par ordre de travail,
Work Order Summary,Récapitulatif des ordres de travail,
Work Order already created for all items with BOM,Ordre de travail déjà créé pour tous les articles avec une nomenclature,
Work Order cannot be created for following reason: <br> {0},L’ordre de travail n’a pas pu être créé pour la raison suivante: <br> {0},
Work Order cannot be created for following reason:,Les ordres de travail ne peuvent pas être créé pour la raison suivante,
Work Order cannot be raised against a Item Template,Un ordre de travail ne peut pas être créé pour un modèle d'article,
Work Order has been {0},L'ordre de travail a été {0},
Work Order not created,Ordre de travail non créé,
Work Order {0} must be cancelled before cancelling this Sales Order,L'ordre de travail {0} doit être annulé avant d'annuler cette commande client,
Work Order {0} must be submitted,L'ordre de travail {0} doit être soumis,
Work Order {0}: Job Card not found for the operation {1},Ordre de travail {0}: Carte de travail introuvable pour l'opération {1},
Work Order {0}: Job card not found for the operation {1},Order de travail {0}: Carte de travail introuvable pour l'opération {1},
Work Order {0}: job card not found for the operation {1},Ordre de travail {0}: Carte de travail introuvable pour l'opération {1},
Work Order,Ordre de travail,
Work Orders Created: {0},Ordres de travail créés: {0},
Work Orders in Progress,Ordres de travail en cours,
Work Orders,Ordres de travail,
Work Summary for {0},Récapitulatif de travail de {0},
Work in Progress,Travaux en cours,
Work-in-Progress Warehouse is required before Submit,L'entrepôt de travaux en cours est nécessaire pour pouvoir valider,
Work-in-Progress Warehouse,Entrepôt de travaux en cours,
Workday {0} has been repeated.,Le jour ouvré {0} a été répété,
Workday,Jour ouvré,
Worked On Holiday,Travail en vacances,
Working Days,Jours Ouvrables,
Working Hours Calculation Based On,Heures ouvrées basées sur,
Working Hours Threshold for Absent,Seuil d'heures ouvrées pour une absence,
Working Hours Threshold for Half Day,Seuil d'heures ouvrées pour une demi-journée,
Working Hours,Heures de Travail,
Working hours below which Absent is marked. (Zero to disable),Seuil en dessous duquel l'employé est considéré comme absent. (Zéro pour désactiver),
Working hours below which Half Day is marked. (Zero to disable),Seuil en dessous duquel seule une demi-journée de présence est considérée. (Zéro pour désactiver),
Working,Travail en cours,
Workshop,Atelier,
Workstation / Machine,Station de travail / Machine,
Workstation Name,Nom de la station de travail,
Workstation Working Hour,Heures de travail de la station de travail,
Workstation is closed on the following dates as per Holiday List: {0},La station de travail est fermée aux dates suivantes d'après la liste de congés : {0},
Workstation,Station de travail,
Wrapping up,Emballer,
Write Off Account,Compte de passage en perte,
Write Off Amount (Company Currency),Montant passé en perte (Devise société),
Write Off Amount,Montant passé en perte,
Write Off Based On,Perte basée sur,
Write Off Cost Center,Centre de coûts pour les pertes,
Write Off Difference Amount,Passer la différence en perte,
Write Off Entry,Écriture de passage en perte,
Write Off Outstanding Amount,Encours de pertes,
Write Off,Perte,
Write off Amount,Montant passé en perte,
Write off,Perte,
Writeoff,Perte,
Written Down Value,Valeur comptable nette,
Wrong Password,Mauvais Mot De Passe,
XML Files Processed,Fichiers XML analysés,
Year End Date,Date de Fin de l'Exercice,
Year Name,Nom de l'Année,
Year Start Date,Date de Début de l'Exercice,
Year of Passing,Année de Passage,
Year start date or end date is overlapping with {0}. To avoid please set company,Année de début ou de fin chevauche avec {0}. Pour l'éviter veuillez définir la société,
Year,Année,
Yearly,Annuel,
Yellow,Jaune,
Yes,Oui,
You Didn't have permission to access this API,Vous n’avez pas l’autorisation d’accéder à cette API,
You added ,Vous avez ajouté,
You are not authorized to add or update entries before {0},Vous n'êtes pas autorisé à ajouter ou faire une mise à jour des écritures avant le {0},
You are not authorized to approve leaves on Block Dates,Vous n'êtes pas autorisé à approuver les congés sur les Dates Bloquées,
You are not authorized to set Frozen value,Vous n'êtes pas autorisé à définir des valeurs gelées,
You are not present all day(s) between compensatory leave request days,Vous n'êtes pas présent·e tous les jours entre vos dates de demande de congé compensatoire,
You can also copy-paste this link in your browser,Vous pouvez aussi copier-coller ce lien dans votre navigateur,
"You can claim only an amount of {0}, the rest amount {1} should be in the application \
				as pro-rata component","Vous pouvez uniquement réclamer un montant de {0}, le montant restant {1} doit être dans la demande \ en tant que composant au pro-rata",
You can enter any date manually,Vous pouvez entrer une date manuellement,
You can link your journal with specific transactions and add some conditions. E.g: Link it to a sales invoice with a condition `doc.is_return` for a credit notes journal.,Vous pouvez lier votre journal avec des transaction spécifiques et ajouter des conditions. Ex. Liez le avec les factures de vente et ajoutez la condition `doc.is_return` pour créer un journal des avoirs.,
You can not change rate if BOM mentioned agianst any item,Vous ne pouvez pas modifier le taux si la nomenclature est mentionnée pour un article,
You can not enter current voucher in 'Against Journal Entry' column,Vous ne pouvez pas entrer le bon actuel dans la colonne 'Pour l'Écriture de journal',
You can not request for your Default Shift: {0},Vous ne pouvez pas faire de demande pour votre quart par défaut,
You can only have Plans with the same billing cycle in a Subscription,Vous ne pouvez avoir que des plans ayant le même cycle de facturation dans le même abonnement,
"You can only plan for upto {0} vacancies and budget {1} \
				for {2} as per staffing plan {3} for parent company {4}.",Vous pouvez uniquement planifier jusqu'à {0} postes vacants et un budget de {1} \ pour {2} d'après le plan de dotation en personnel {3} pour la société mère {4}.,
You can only reconcile one bank transaction with several documents or several bank transactions with one document.,Vous pouvez rapprocher une transaction bancaire avec plusieurs document ou plusieurs transactions bancaires avec un document.,
You can only redeem max {0} points in this order.,Vous pouvez uniquement échanger un maximum de {0} points dans cet commande.,
You can only select a maximum of one option from the list of check boxes.,Vous pouvez sélectionner au maximum une option dans la liste des cases à cocher.,
You can only submit Leave Encashment for a valid encashment amount,Vous pouvez uniquement valider un encaissement de congé pour un montant d'encaissement valide,
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,Vous pouvez utilser n'importe quelle balise Bootstrap 4 dans ce champ. Elles seront affichées sur la page de l'article.,
You can't create accounting entries in the closed accounting period {0},Vous ne pouvez pas créer d'écritures comptables dans la période comptable clôturée {0},
You can't redeem Loyalty Points having more value than the Grand Total.,Vous ne pouvez pas échanger des points de fidélité ayant plus de valeur que le total général.,
You cannot create or cancel any accounting entries with in the closed Accounting Period {0},Vous ne pouvez pas créer ou annuler d'écritures comptables dans la période comptable clôturée {0}.,
You cannot credit and debit same account at the same time,Vous ne pouvez pas créditer et débiter le même compte simultanément,
You cannot delete Fiscal Year {0}. Fiscal Year {0} is set as default in Global Settings,Vous ne pouvez pas supprimer l'exercice fiscal {0}. L'exercice fiscal {0} est défini par défaut dans les Paramètres Globaux,
You cannot delete Project Type 'External',Vous ne pouvez pas supprimer le Type de Projet 'Externe',
You cannot edit root node.,Vous ne pouvez pas modifier le noeud racine.,
You cannot restart a Subscription that is not cancelled.,Vous ne pouvez pas redémarrer un abonnement qui n'est pas annulé.,
You cannot submit empty order.,Vous ne pouvez pas valider un document vide.,
You cannot submit the order without payment.,Vous ne pouvez pas valider un document sans paiement.,
You do not have permissions to {} items in a Sales Order.,Vous n'avez pas les autorisations pour {} des articles dans une commande client.,
You don't have enought Loyalty Points to redeem,Vous n'avez pas assez de points de fidélité à échanger,
You have already selected items from {0} {1},Vous avez déjà choisi des articles de {0} {1},
You have been invited to collaborate on the project: {0},Vous avez été invité à collaborer sur le projet : {0},
You have entered duplicate items. Please rectify and try again.,Vous avez entré un doublon. Veuillez rectifier et essayer à nouveau.,
You have to enable auto re-order in Stock Settings to maintain re-order levels.,Vous devez autoriser le réapprovisionnement automatique dans les paramètres des stocks pour conserver des niveaux de réapprovisionnement.,
You must add atleast one item to save it as draft.,Vous devez sélectionner au moins un article pour l'enregistrer en brouillon.,
You must be a registered supplier to generate E-Way Bill,Vous devez être un fournisseur enregistré pour générer une facture E-Way,
You must be a registered supplier to generate e-Way Bill,Vous devez être un fournisseur enregistré pour générer une facture e-Way,
You must select a customer before adding an item.,Vous devez sélectionner un client avant d'ajouter un article.,
You need to be logged in to access this page,Vous devez être connecté pour avoir accès à cette page,
You need to enable Shopping Cart,Vous devez activer le Panier,
Your Company set in Dokos,Votre société dans Dokos,
Your Organization,L'activité de la société,
Your Products or Services,Vos Produits ou Services,
Your Session will be expire in ,Votre sessions expirera dans,
Your Suppliers,Vos Fournisseurs,
Your XML has been generated and added to the toolbar,Votre XML a été généré et ajouté à la barre latérale,
Your card was declined.,Votre carte a été refusée.,
Your cart is Empty,Votre panier est vide,
Your coupon code is not valid.,Votre code promotionnel n'est pas valide.,
Your email address...,Votre adresse email...,
Your options,Vos options,
Your order is out for delivery!,Votre commande est livrée!,
Your payment has been successfully registered.,Votre paiement a été enregistré avec succès,
Your payment link seems to be incorrect.,Ce lien de paiement est invalide.,
Your subscription,Votre abonnement,
Your tickets,Vos billets,
ZIP Code,Code Postal,
Zip File,Fichier Zip,
[Error],[Erreur],
[Important] [Dokos] Auto Reorder Errors,[Important] [Dokos] Erreurs de réapprovisionnement automatique,
[Portal] New stripe payment source registration error,[Portail] Erreur d'enregistrement d'une nouvelle source de paiement Stripe,
[Portal] Stripe payment methods retrieval error for {0},[Portail] Erreur de récupération des méthodes de paiement Stripe pour {0},
[Portal] Stripe payment source deletion error,[Portail] Erreur de suppression d'une source de paiement Stripe,
[Select],[Choisir],
[{0}](#Form/Item/{0}) is out of stock,[{0}] (#Formulaire/Article/{0}) est en rupture de stock,
`Freeze Stocks Older Than` should be smaller than %d days.,`Geler les stocks datant de plus` doit être inférieur à %d jours.,
account,compte,
and,et,
based_on,basé sur,
"browse,",naviguer,
cannot be greater than 100,ne peut pas être supérieure à 100,
choose an,choisir un,
clear,réinitialiser,
company,société,
cost center,centre de coût,
days.,jours.,
development,development,
disabled user,Utilisateur Désactivé,
dokos Demo,Démo de dokos,
dokos Settings,Paramètres dokos,
dokos could not find any matching payment entry,dokos n'a trouvé aucune écriture de paiement correspondante,
e-Way Bill JSON can only be generated from Sales Invoice,Une facture e-Way JSON ne peut être générée que depuis une facture de vente,
e-Way Bill JSON can only be generated from a submitted document,Les factures e-way en JSON ne peuvent être générées que depuis un document validé,
e-Way Bill JSON can only be generated from submitted document,Une facture e-Way JSON ne peut être générée que depuis un document validé,
e-Way Bill JSON cannot be generated for Sales Return as of now,Une facture e-Way JSON ne peut pas encore être générée depuis un avoir,
e-Way Bill already exists for this document,Une facture e-Way JSON existe déjà pour ce document,
e.g Adjustments for:,Par exemple des ajustements pour:,
"e.g. ""Build tools for builders""","e.g. ""Construire des outils pour les constructeurs""",
"e.g. ""Summer Holiday 2019 Offer 20""",ex. 'Promo Noël 2019',
"e.g. Bank, Cash, Credit Card","e.g. Cash, Banque, Carte de crédit",
eg: frappe.myshopify.com,par exemple: frappe.myshopify.com,
email,email,
example: Next Day Shipping,Exemple : Livraison J+1,
from {0},de {0},
from,de,
hidden,caché,
hours,heures,
image,Image,
"in Minutes
Updated via 'Time Log'",en Minutes Mises à Jour via le 'Journal des Temps',
in Minutes,en minutes,
in hours,en heures,
john@doe.com,john@doe.com,
last Odometer Value ,Dernière valeur de l’odomètre,
last purchase rate,dernier prix d'achat,
lft,lft,
material_request_item,article_demande_de_materiel,
mode of payment,mode de paiement,
modified,modifié,
negative outstanding amount,montant restant dû négatif,
net pay info,Info de salaire net,
next,suiv.,
of,de,
old_parent,ancien parent,
on,le,
opportunityId,opportunityID,
or attach a,ou attacher un,
pain.008.001.02,pain.008.001.02,
pain.008.002.02,pain.008.002.02,
pain.008.003.02,pain.008.003.02,
payment_url,payment_url,
per hour,par heure,
performing either one below:,effectuer l'une des actions suivantes:,
prev,préc.,
production,production,
purchase,achat,
